Date,Open,High,Low,Close
2024-06-17,1.16992,1.17313,1.16821,1.17263
2024-06-18,1.17421,1.17684,1.16947,1.17525
2024-06-19,1.17382,1.17518,1.17045,1.17504
2024-06-20,1.17863,1.18339,1.176,1.18176
2024-06-21,1.17994,1.18463,1.17856,1.18182
2024-06-24,1.1852,1.18944,1.18162,1.1818
2024-06-25,1.1859,1.18842,1.18381,1.18459
2024-06-26,1.18025,1.18154,1.1769,1.17757
2024-06-27,1.17328,1.17821,1.17038,1.17303
2024-06-28,1.17246,1.17415,1.16814,1.17399
2024-07-01,1.17184,1.17592,1.16827,1.17548
2024-07-02,1.17655,1.1791,1.17271,1.17654
2024-07-03,1.17644,1.17973,1.17368,1.17675
2024-07-04,1.17722,1.18049,1.17321,1.17905
2024-07-05,1.17788,1.1791,1.17341,1.17655
2024-07-08,1.17527,1.17629,1.17088,1.17567
2024-07-09,1.17155,1.17412,1.16966,1.17132
2024-07-10,1.17518,1.17881,1.17117,1.17243
2024-07-11,1.17436,1.17894,1.17328,1.17414
2024-07-12,1.17336,1.17677,1.17004,1.17399
2024-07-15,1.16972,1.17314,1.16653,1.17061
2024-07-16,1.1669,1.16881,1.16296,1.16598
2024-07-17,1.16348,1.16757,1.16164,1.16235
2024-07-18,1.16404,1.16517,1.15941,1.16261
2024-07-19,1.16329,1.16571,1.1621,1.16348
2024-07-22,1.16632,1.16927,1.16295,1.16421
2024-07-23,1.16294,1.16634,1.16126,1.16519
2024-07-24,1.1648,1.1689,1.1631,1.16558
2024-07-25,1.16115,1.16447,1.15715,1.16236
2024-07-26,1.16303,1.168,1.15807,1.16062
2024-07-29,1.16376,1.16579,1.15877,1.16358
2024-07-30,1.16372,1.16571,1.16141,1.16524
2024-07-31,1.16878,1.17272,1.16584,1.16855
2024-08-01,1.16474,1.16731,1.16178,1.16616
2024-08-02,1.17006,1.17423,1.16855,1.17219
2024-08-05,1.16722,1.17192,1.16575,1.17125
2024-08-06,1.17348,1.17765,1.17003,1.17139
2024-08-07,1.17179,1.1749,1.16827,1.16836
2024-08-08,1.16791,1.17278,1.16377,1.16536
2024-08-09,1.16897,1.17075,1.16564,1.16969
2024-08-12,1.16825,1.17048,1.1671,1.16938
2024-08-13,1.17211,1.177,1.16838,1.17214
2024-08-14,1.16822,1.16933,1.16368,1.1684
2024-08-15,1.17062,1.17308,1.16607,1.1685
2024-08-16,1.16521,1.16659,1.16366,1.16543
2024-08-19,1.16894,1.17073,1.16518,1.17033
2024-08-20,1.16835,1.1706,1.16426,1.16743
2024-08-21,1.16692,1.16912,1.1629,1.16623
2024-08-22,1.16639,1.17084,1.16206,1.16558
2024-08-23,1.16067,1.16251,1.1572,1.16208
2024-08-26,1.16353,1.16564,1.1595,1.16324
2024-08-27,1.1609,1.16466,1.1591,1.16267
2024-08-28,1.16283,1.16755,1.15986,1.16634
2024-08-29,1.16429,1.16793,1.16198,1.16751
2024-08-30,1.16967,1.17453,1.16496,1.17096
2024-09-02,1.1683,1.17109,1.1655,1.16578
2024-09-03,1.16863,1.17033,1.1675,1.16868
2024-09-04,1.16661,1.16957,1.16198,1.16741
2024-09-05,1.16393,1.16855,1.15996,1.16532
2024-09-06,1.16625,1.16997,1.16399,1.16806
2024-09-09,1.17168,1.17377,1.16957,1.17144
2024-09-10,1.16883,1.16988,1.16393,1.16984
2024-09-11,1.16961,1.17194,1.16732,1.16815
2024-09-12,1.16955,1.17211,1.16625,1.17109
2024-09-13,1.17308,1.17431,1.17169,1.17354
2024-09-16,1.17384,1.17807,1.17074,1.17206
2024-09-17,1.16715,1.17089,1.16613,1.16797
2024-09-18,1.16348,1.16634,1.16185,1.16531
2024-09-19,1.16612,1.17056,1.16234,1.16522
2024-09-20,1.16904,1.17091,1.16618,1.16924
2024-09-23,1.16991,1.1729,1.1685,1.16968
2024-09-24,1.16884,1.17289,1.16521,1.17037
2024-09-25,1.17255,1.17612,1.16829,1.16923
2024-09-26,1.17356,1.17561,1.17017,1.17052
2024-09-27,1.17258,1.17389,1.16862,1.17025
2024-09-30,1.16795,1.17209,1.16546,1.16984
2024-10-01,1.17002,1.1734,1.16677,1.17134
2024-10-02,1.17573,1.17952,1.17413,1.1747
2024-10-03,1.17221,1.17446,1.16994,1.17144
2024-10-04,1.16997,1.17212,1.1669,1.16703
2024-10-07,1.16854,1.17274,1.16644,1.16647
2024-10-08,1.16877,1.17153,1.16663,1.16807
2024-10-09,1.1666,1.17073,1.16426,1.16817
2024-10-10,1.17143,1.17581,1.16725,1.16803
2024-10-11,1.16616,1.1681,1.1623,1.1645
2024-10-14,1.16527,1.16657,1.16298,1.16608
2024-10-15,1.16403,1.16616,1.16134,1.166
2024-10-16,1.16715,1.17026,1.16567,1.16893
2024-10-17,1.16876,1.17126,1.1659,1.16697
2024-10-18,1.16847,1.17317,1.16594,1.17269
2024-10-21,1.17057,1.1728,1.16568,1.16823
2024-10-22,1.16346,1.16451,1.16144,1.16236
2024-10-23,1.1629,1.16497,1.15833,1.16037
2024-10-24,1.15795,1.16121,1.15329,1.16105
2024-10-25,1.16026,1.16149,1.15918,1.16146
2024-10-28,1.161,1.16394,1.15892,1.16181
2024-10-29,1.16332,1.16689,1.16093,1.16152
2024-10-30,1.16475,1.16672,1.16344,1.1635
2024-10-31,1.16262,1.16716,1.15831,1.16637
2024-11-01,1.16963,1.17124,1.16637,1.16969
2024-11-04,1.16618,1.17113,1.16123,1.16132
2024-11-05,1.16359,1.16651,1.16012,1.16116
2024-11-06,1.16576,1.16739,1.16201,1.16485
2024-11-07,1.16882,1.17312,1.16736,1.17104
2024-11-08,1.17301,1.1743,1.17005,1.17022
2024-11-11,1.17076,1.1754,1.16909,1.17214
2024-11-12,1.17189,1.17435,1.16783,1.1717
2024-11-13,1.1677,1.17029,1.16355,1.16567
2024-11-14,1.16684,1.17077,1.16482,1.17072
2024-11-15,1.1757,1.18069,1.17218,1.17777
2024-11-18,1.17792,1.18187,1.17301,1.17786
2024-11-19,1.17631,1.17753,1.17431,1.17513
2024-11-20,1.17527,1.17896,1.17347,1.17389
2024-11-21,1.17038,1.17425,1.16688,1.17258
2024-11-22,1.17263,1.17403,1.16929,1.17106
2024-11-25,1.17447,1.17695,1.17077,1.17511
2024-11-26,1.17216,1.17516,1.17049,1.17161
2024-11-27,1.16684,1.17128,1.16306,1.1699
2024-11-28,1.17127,1.17577,1.16938,1.17304
2024-11-29,1.1748,1.17807,1.17353,1.17656
2024-12-02,1.18043,1.1835,1.17929,1.18232
2024-12-03,1.18186,1.18669,1.17715,1.18576
2024-12-04,1.18591,1.18993,1.18437,1.18537
2024-12-05,1.18956,1.19174,1.18665,1.18944
2024-12-06,1.18475,1.18896,1.18122,1.18349
2024-12-09,1.17894,1.18178,1.17636,1.18059
2024-12-10,1.18308,1.18706,1.17877,1.18403
2024-12-11,1.17969,1.18424,1.17861,1.18334
2024-12-12,1.18472,1.18823,1.18276,1.18628
2024-12-13,1.19112,1.19415,1.18685,1.19053
2024-12-16,1.19274,1.19639,1.18865,1.19156
2024-12-17,1.19035,1.1923,1.18775,1.19008
2024-12-18,1.19244,1.19727,1.191,1.19416
2024-12-19,1.1916,1.19405,1.18785,1.19045
2024-12-20,1.18781,1.19255,1.18496,1.19028
2024-12-23,1.18798,1.19198,1.18453,1.185
2024-12-24,1.18023,1.18126,1.17524,1.18089
2024-12-25,1.17964,1.18129,1.17817,1.18121
2024-12-26,1.17966,1.18181,1.17486,1.17699
2024-12-27,1.18045,1.18301,1.17601,1.17607
2024-12-30,1.17775,1.18022,1.17312,1.17967
2024-12-31,1.18275,1.18552,1.18011,1.18367
