Date,Open,High,Low,Close
2022-03-08,1.06023,1.06483,1.05564,1.05798
2022-03-09,1.05405,1.05855,1.05286,1.05663
2022-03-10,1.05891,1.06128,1.05746,1.06053
2022-03-11,1.06306,1.06666,1.06024,1.06311
2022-03-14,1.06127,1.06271,1.05983,1.06213
2022-03-15,1.0654,1.06972,1.06352,1.06472
2022-03-16,1.06184,1.06309,1.05684,1.06273
2022-03-17,1.06378,1.06741,1.06048,1.06197
2022-03-18,1.06342,1.06645,1.06024,1.06182
2022-03-21,1.06241,1.06385,1.0611,1.06377
2022-03-22,1.06619,1.07084,1.06398,1.06486
2022-03-23,1.06217,1.06381,1.05951,1.0612
2022-03-24,1.06514,1.06974,1.06113,1.06572
2022-03-25,1.06169,1.06318,1.06049,1.06156
2022-03-28,1.06385,1.06759,1.06055,1.06623
2022-03-29,1.0681,1.0697,1.06546,1.06884
2022-03-30,1.07197,1.07452,1.06789,1.06832
2022-03-31,1.07164,1.07271,1.07054,1.07182
2022-04-01,1.06992,1.07113,1.06538,1.06665
2022-04-04,1.06196,1.06449,1.05901,1.06212
2022-04-05,1.05987,1.06169,1.05816,1.06102
2022-04-06,1.05877,1.06343,1.05535,1.06318
2022-04-07,1.06572,1.07051,1.06129,1.06467
2022-04-08,1.06547,1.06887,1.0617,1.06382
2022-04-11,1.06825,1.07262,1.06689,1.06966
2022-04-12,1.07118,1.07498,1.06716,1.07407
2022-04-13,1.07139,1.07302,1.06639,1.06773
2022-04-14,1.06875,1.07017,1.06458,1.06638
2022-04-15,1.07119,1.07478,1.06899,1.07097
2022-04-18,1.07575,1.07885,1.07088,1.07868
2022-04-19,1.08333,1.08798,1.07998,1.08437
2022-04-20,1.08272,1.08498,1.08086,1.08279
2022-04-21,1.07986,1.0829,1.07613,1.07731
2022-04-22,1.07498,1.07689,1.07272,1.0735
2022-04-25,1.07336,1.07796,1.07191,1.07221
2022-04-26,1.07142,1.07261,1.06935,1.06935
2022-04-27,1.0653,1.06916,1.06273,1.06298
2022-04-28,1.05824,1.06269,1.05589,1.05753
2022-04-29,1.05521,1.05701,1.05171,1.05681
2022-05-02,1.05759,1.06218,1.05486,1.06055
2022-05-03,1.06506,1.06809,1.06368,1.06804
2022-05-04,1.06531,1.06756,1.06425,1.06605
2022-05-05,1.06216,1.06557,1.06014,1.06482
2022-05-06,1.06951,1.07285,1.06582,1.0675
2022-05-09,1.06584,1.068,1.06426,1.0663
2022-05-10,1.06692,1.07054,1.06452,1.06953
2022-05-11,1.06613,1.06819,1.06308,1.06357
2022-05-12,1.06091,1.06362,1.05592,1.06176
2022-05-13,1.06053,1.0635,1.05677,1.05972
2022-05-16,1.05689,1.06156,1.05206,1.05995
2022-05-17,1.05877,1.06073,1.0567,1.05752
2022-05-18,1.05784,1.05992,1.05503,1.0577
2022-05-19,1.06121,1.06475,1.05766,1.0577
2022-05-20,1.0593,1.06106,1.0559,1.05824
2022-05-23,1.05912,1.06131,1.0547,1.05744
2022-05-24,1.0543,1.05882,1.05208,1.05853
2022-05-25,1.06039,1.06331,1.05771,1.0611
2022-05-26,1.0585,1.06118,1.05408,1.05798
2022-05-27,1.06054,1.06536,1.05862,1.06047
2022-05-30,1.05861,1.06023,1.05754,1.06016
2022-05-31,1.05957,1.06202,1.0554,1.05831
2022-06-01,1.05869,1.06125,1.05555,1.05824
2022-06-02,1.05427,1.05601,1.05313,1.05549
2022-06-03,1.05138,1.05414,1.04979,1.05324
2022-06-06,1.05467,1.05825,1.05035,1.05733
2022-06-07,1.05983,1.06269,1.05491,1.0577
2022-06-08,1.05795,1.05983,1.05385,1.05535
2022-06-09,1.05572,1.06022,1.0534,1.05575
2022-06-10,1.05359,1.05704,1.04886,1.05271
2022-06-13,1.05536,1.05944,1.05281,1.05599
2022-06-14,1.0561,1.05803,1.05318,1.05548
2022-06-15,1.05464,1.05734,1.05073,1.0559
2022-06-16,1.05777,1.05986,1.05297,1.05444
2022-06-17,1.05813,1.06215,1.05519,1.06061
2022-06-20,1.05829,1.05947,1.05378,1.05874
2022-06-21,1.05534,1.05715,1.05072,1.05236
2022-06-22,1.04869,1.05089,1.04469,1.04851
2022-06-23,1.04769,1.04936,1.0443,1.04438
2022-06-24,1.04153,1.04434,1.0384,1.04249
2022-06-27,1.03877,1.04361,1.03459,1.03944
2022-06-28,1.04195,1.04303,1.0376,1.03994
2022-06-29,1.04038,1.04195,1.0379,1.03966
2022-06-30,1.03833,1.03938,1.03716,1.03732
2022-07-01,1.03839,1.04261,1.03581,1.04194
2022-07-04,1.04254,1.04397,1.03926,1.04243
2022-07-05,1.0405,1.04242,1.03787,1.04177
2022-07-06,1.04202,1.04486,1.04078,1.04098
2022-07-07,1.03775,1.03892,1.03599,1.03821
2022-07-08,1.03645,1.03789,1.03225,1.03448
2022-07-11,1.03858,1.04169,1.0369,1.03702
2022-07-12,1.03437,1.03746,1.03088,1.03393
2022-07-13,1.03875,1.04171,1.035,1.03738
2022-07-14,1.03794,1.03916,1.03555,1.03916
2022-07-15,1.0375,1.04238,1.03345,1.03373
2022-07-18,1.02955,1.03226,1.02644,1.02745
2022-07-19,1.0283,1.03223,1.02463,1.03044
2022-07-20,1.02856,1.03179,1.02564,1.02602
2022-07-21,1.02716,1.03067,1.0226,1.02481
2022-07-22,1.02559,1.02764,1.02062,1.02082
2022-07-25,1.0219,1.02532,1.01749,1.02153
2022-07-26,1.01973,1.02108,1.01575,1.01815
2022-07-27,1.02067,1.02454,1.01827,1.02056
2022-07-28,1.02434,1.02572,1.01987,1.02092
2022-07-29,1.01988,1.02238,1.01566,1.01659
2022-08-01,1.01929,1.02167,1.01578,1.02024
2022-08-02,1.02361,1.0277,1.0204,1.02161
2022-08-03,1.02599,1.02708,1.02157,1.02647
2022-08-04,1.0222,1.02615,1.01933,1.02124
2022-08-05,1.02513,1.0271,1.02078,1.02668
2022-08-08,1.02613,1.02848,1.02169,1.02474
2022-08-09,1.02786,1.03106,1.02353,1.02945
2022-08-10,1.02533,1.02916,1.02061,1.02789
2022-08-11,1.026,1.03033,1.02309,1.02524
2022-08-12,1.0228,1.02726,1.01981,1.02221
2022-08-15,1.02047,1.02331,1.01577,1.0159
2022-08-16,1.01321,1.01597,1.01041,1.01077
2022-08-17,1.01241,1.01578,1.00749,1.01507
2022-08-18,1.01209,1.01569,1.00988,1.01262
2022-08-19,1.01594,1.01701,1.0112,1.01659
2022-08-22,1.02101,1.02217,1.01739,1.01884
2022-08-23,1.0225,1.02561,1.01757,1.02339
2022-08-24,1.02099,1.02597,1.01849,1.02038
2022-08-25,1.02404,1.02809,1.02109,1.02506
2022-08-26,1.02385,1.02495,1.02194,1.02344
2022-08-29,1.01872,1.02097,1.01534,1.01571
2022-08-30,1.01805,1.01965,1.01348,1.0163
2022-08-31,1.021,1.02529,1.01609,1.02321
2022-09-01,1.02357,1.02536,1.02177,1.0248
2022-09-02,1.02285,1.02687,1.01869,1.02108
2022-09-05,1.018,1.01904,1.01655,1.01721
2022-09-06,1.01484,1.01775,1.01057,1.01115
2022-09-07,1.01073,1.01523,1.00731,1.01507
2022-09-08,1.01785,1.02199,1.01638,1.01766
2022-09-09,1.01586,1.01871,1.0133,1.01717
2022-09-12,1.01789,1.02208,1.01463,1.01557
2022-09-13,1.01511,1.017,1.01351,1.01621
2022-09-14,1.01338,1.01762,1.00848,1.01403
2022-09-15,1.01229,1.01487,1.00885,1.01193
2022-09-16,1.00975,1.01146,1.00766,1.01133
2022-09-19,1.0089,1.01353,1.00631,1.00762
2022-09-20,1.00724,1.01181,1.0062,1.00678
2022-09-21,1.01008,1.01172,1.00657,1.00779
2022-09-22,1.00747,1.01172,1.00329,1.00908
2022-09-23,1.01194,1.01576,1.0099,1.01372
2022-09-26,1.01751,1.01916,1.01399,1.01478
2022-09-27,1.01628,1.01949,1.01424,1.01799
2022-09-28,1.01744,1.022,1.01285,1.02085
2022-09-29,1.02312,1.02595,1.02162,1.02243
2022-09-30,1.02335,1.02724,1.01923,1.02504
2022-10-03,1.0212,1.02351,1.0201,1.02218
2022-10-04,1.02388,1.0279,1.02026,1.02122
2022-10-05,1.01804,1.0213,1.01476,1.01571
2022-10-06,1.01141,1.01328,1.00975,1.01093
2022-10-07,1.00924,1.01152,1.00805,1.01044
2022-10-10,1.01427,1.01616,1.01073,1.01087
2022-10-11,1.00599,1.00856,1.0013,1.00663
2022-10-12,1.00276,1.00574,0.99786,0.99989
2022-10-13,0.99573,0.99724,0.9922,0.99259
2022-10-14,0.99338,0.99725,0.99123,0.99439
2022-10-17,0.99893,1.0,0.99502,0.99761
2022-10-18,0.99707,1.00036,0.99468,0.99482
2022-10-19,0.99786,1.00239,0.99349,0.9993
2022-10-20,0.99714,1.00173,0.99511,1.00144
2022-10-21,1.00138,1.00311,0.99697,0.99841
2022-10-24,0.99997,1.00356,0.9972,0.99823
2022-10-25,0.99401,0.99856,0.98903,0.99378
2022-10-26,0.99787,0.99956,0.99579,0.99858
2022-10-27,1.00003,1.0048,0.99584,0.99665
2022-10-28,0.99227,0.99649,0.98958,0.99453
2022-10-31,0.98981,0.99169,0.9851,0.98628
2022-11-01,0.98368,0.98543,0.98107,0.98376
2022-11-02,0.98542,0.98916,0.98257,0.9889
2022-11-03,0.98504,0.98883,0.9829,0.98563
2022-11-04,0.98803,0.99242,0.9863,0.98906
2022-11-07,0.98507,0.98957,0.98147,0.98334
2022-11-08,0.9823,0.98531,0.97923,0.97963
2022-11-09,0.9794,0.98077,0.97805,0.97965
2022-11-10,0.97579,0.97783,0.97278,0.9777
2022-11-11,0.98047,0.98164,0.97679,0.97961
2022-11-14,0.98317,0.98758,0.98155,0.98277
2022-11-15,0.9815,0.98473,0.97674,0.98238
2022-11-16,0.98377,0.98651,0.98216,0.98236
2022-11-17,0.98595,0.99095,0.98402,0.99009
2022-11-18,0.99426,0.9955,0.99192,0.99228
2022-11-21,0.99246,0.9967,0.9914,0.99499
2022-11-22,0.99904,1.00316,0.99435,0.99942
2022-11-23,0.99929,1.00175,0.99816,0.99993
2022-11-24,1.00491,1.00722,1.00013,1.00717
2022-11-25,1.006,1.00711,1.00357,1.0046
2022-11-28,1.00689,1.01038,1.00439,1.00566
2022-11-29,1.00681,1.00801,1.00525,1.00792
2022-11-30,1.01195,1.01529,1.01064,1.01125
2022-12-01,1.00792,1.00969,1.00625,1.0068
2022-12-02,1.01017,1.01307,1.00687,1.00698
2022-12-05,1.00635,1.00813,1.00219,1.00447
2022-12-06,1.00503,1.00869,1.00164,1.0084
2022-12-07,1.01121,1.01322,1.00696,1.01235
2022-12-08,1.01091,1.01455,1.00796,1.00938
2022-12-09,1.01145,1.01371,1.00938,1.00988
2022-12-12,1.01342,1.01564,1.0118,1.01354
2022-12-13,1.01145,1.0137,1.00794,1.00981
2022-12-14,1.01412,1.01715,1.01003,1.01105
2022-12-15,1.01559,1.01849,1.01337,1.01815
2022-12-16,1.01838,1.02292,1.01536,1.01978
2022-12-19,1.02027,1.02461,1.01718,1.01782
2022-12-20,1.02093,1.02293,1.01667,1.022
2022-12-21,1.01879,1.02103,1.01623,1.01955
2022-12-22,1.0207,1.02285,1.01668,1.02045
2022-12-23,1.02114,1.02484,1.01979,1.0206
2022-12-26,1.02266,1.02626,1.01983,1.02132
2022-12-27,1.01742,1.02196,1.01494,1.01572
2022-12-28,1.01605,1.01733,1.01426,1.0166
2022-12-29,1.02066,1.02218,1.01689,1.01788
2022-12-30,1.01423,1.01651,1.00981,1.0121
