Date,Open,High,Low,Close
2020-06-05,1.02332,1.02806,1.02066,1.02609
2020-06-08,1.02962,1.03335,1.02463,1.02838
2020-06-09,1.02726,1.02901,1.02299,1.02441
2020-06-10,1.0266,1.02791,1.02262,1.02406
2020-06-11,1.02143,1.02396,1.01738,1.02233
2020-06-12,1.02318,1.0279,1.01865,1.0196
2020-06-15,1.01636,1.01907,1.01524,1.01577
2020-06-16,1.02002,1.02337,1.01763,1.02221
2020-06-17,1.02573,1.02677,1.021,1.02238
2020-06-18,1.02647,1.03142,1.02466,1.0255
2020-06-19,1.02486,1.02681,1.02322,1.02462
2020-06-22,1.02537,1.02914,1.02263,1.02783
2020-06-23,1.02886,1.03151,1.02692,1.029
2020-06-24,1.02891,1.03085,1.02448,1.0268
2020-06-25,1.02929,1.03134,1.02549,1.02682
2020-06-26,1.02516,1.02696,1.02291,1.02298
2020-06-29,1.02009,1.0217,1.01853,1.01862
2020-06-30,1.02319,1.02605,1.02087,1.02373
2020-07-01,1.022,1.02337,1.01922,1.02224
2020-07-02,1.01914,1.02075,1.01446,1.01511
2020-07-03,1.01392,1.01825,1.01205,1.01328
2020-07-06,1.01302,1.01677,1.01077,1.01317
2020-07-07,1.01287,1.01632,1.00824,1.01152
2020-07-08,1.01458,1.01698,1.01201,1.01446
2020-07-09,1.01552,1.0171,1.01324,1.01517
2020-07-10,1.01147,1.01593,1.00732,1.01144
2020-07-13,1.00649,1.00824,1.00452,1.00575
2020-07-14,1.00576,1.01035,1.0046,1.00741
2020-07-15,1.00351,1.00772,0.99981,1.00321
2020-07-16,1.00455,1.00941,1.00349,1.00837
2020-07-17,1.01087,1.01274,1.00844,1.00955
2020-07-20,1.01137,1.01404,1.00751,1.00914
2020-07-21,1.00615,1.01018,1.00117,1.00603
2020-07-22,1.00176,1.00668,0.99814,0.99815
2020-07-23,0.99772,0.99891,0.99428,0.99585
2020-07-24,0.99702,0.99959,0.99398,0.99581
2020-07-27,0.9971,1.00177,0.99602,0.99756
2020-07-28,1.00121,1.00487,0.99922,1.00007
2020-07-29,1.00369,1.00532,1.00023,1.00199
2020-07-30,1.00307,1.00697,1.00172,1.00477
2020-07-31,1.00181,1.00441,0.99918,0.99958
2020-08-03,0.99699,1.00032,0.99401,0.99564
2020-08-04,0.99072,0.99244,0.98859,0.9919
2020-08-05,0.98883,0.99097,0.9873,0.98906
2020-08-06,0.98443,0.98667,0.98131,0.98458
2020-08-07,0.9836,0.98587,0.97968,0.98028
2020-08-10,0.98407,0.98579,0.98116,0.98528
2020-08-11,0.98378,0.98729,0.98223,0.98252
2020-08-12,0.98644,0.98788,0.98158,0.98381
2020-08-13,0.98367,0.98711,0.97999,0.98242
2020-08-14,0.98077,0.98492,0.97787,0.98224
2020-08-17,0.98224,0.98687,0.97842,0.98338
2020-08-18,0.98384,0.98844,0.98156,0.98662
2020-08-19,0.9827,0.98661,0.97907,0.97998
2020-08-20,0.98293,0.9855,0.97928,0.9816
2020-08-21,0.98568,0.98719,0.98318,0.98469
2020-08-24,0.98897,0.99202,0.98695,0.98886
2020-08-25,0.98473,0.98952,0.98258,0.98443
2020-08-26,0.98811,0.99109,0.98329,0.98531
2020-08-27,0.98212,0.98318,0.97973,0.98305
2020-08-28,0.98187,0.98383,0.97926,0.98252
2020-08-31,0.98715,0.99032,0.98441,0.98617
2020-09-01,0.98503,0.98832,0.98311,0.9864
2020-09-02,0.98182,0.98565,0.9795,0.98516
2020-09-03,0.98052,0.98289,0.97679,0.98175
2020-09-04,0.98291,0.98553,0.98032,0.98478
2020-09-07,0.98148,0.98593,0.98,0.98173
2020-09-08,0.98252,0.98631,0.97912,0.98512
2020-09-09,0.98802,0.99109,0.98304,0.98635
2020-09-10,0.98189,0.98553,0.9772,0.9838
2020-09-11,0.98658,0.98929,0.98233,0.98611
2020-09-14,0.98502,0.98764,0.98052,0.98726
2020-09-15,0.98921,0.99166,0.98605,0.9905
2020-09-16,0.99166,0.99487,0.98733,0.99258
2020-09-17,0.98955,0.99132,0.98629,0.98768
2020-09-18,0.98745,0.98917,0.98443,0.98688
2020-09-21,0.99092,0.9929,0.98817,0.98931
2020-09-22,0.98614,0.98814,0.98199,0.98494
2020-09-23,0.98136,0.98293,0.97839,0.98072
2020-09-24,0.9772,0.97919,0.97503,0.97875
2020-09-25,0.97981,0.98166,0.97814,0.98155
2020-09-28,0.97826,0.97991,0.97523,0.97564
2020-09-29,0.97575,0.97851,0.97099,0.97351
2020-09-30,0.97423,0.97719,0.97025,0.97366
2020-10-01,0.9688,0.97368,0.96573,0.96753
2020-10-02,0.96948,0.97379,0.96706,0.9727
2020-10-05,0.97197,0.9738,0.96825,0.97087
2020-10-06,0.9683,0.97023,0.96692,0.96758
2020-10-07,0.96685,0.96908,0.96274,0.96859
2020-10-08,0.96959,0.97433,0.96529,0.97117
2020-10-09,0.97181,0.97332,0.96754,0.97155
2020-10-12,0.97558,0.97769,0.97125,0.97616
2020-10-13,0.97746,0.97933,0.97261,0.97266
2020-10-14,0.97226,0.97544,0.96921,0.97369
2020-10-15,0.97296,0.97694,0.96959,0.97534
2020-10-16,0.97384,0.97608,0.97122,0.97132
2020-10-19,0.97615,0.97989,0.97447,0.97486
2020-10-20,0.97007,0.97389,0.96735,0.97075
2020-10-21,0.97211,0.9762,0.97012,0.9734
2020-10-22,0.97785,0.9791,0.97417,0.97864
2020-10-23,0.97466,0.97805,0.97053,0.97085
2020-10-26,0.97259,0.9747,0.97088,0.9746
2020-10-27,0.96963,0.9734,0.96722,0.97333
2020-10-28,0.97778,0.97962,0.97671,0.97953
2020-10-29,0.98368,0.98697,0.98061,0.98536
2020-10-30,0.98204,0.98628,0.98061,0.98151
2020-11-02,0.98438,0.98774,0.98029,0.9833
2020-11-03,0.98403,0.98655,0.98224,0.98498
2020-11-04,0.9869,0.98958,0.9829,0.98545
2020-11-05,0.98085,0.98444,0.97626,0.98373
2020-11-06,0.98593,0.98763,0.98455,0.98522
2020-11-09,0.98165,0.98661,0.97763,0.98283
2020-11-10,0.98009,0.98436,0.97853,0.98134
2020-11-11,0.98048,0.9821,0.97645,0.98189
2020-11-12,0.97878,0.98286,0.97705,0.97858
2020-11-13,0.98009,0.98415,0.97773,0.9804
2020-11-16,0.97943,0.98441,0.97553,0.97802
2020-11-17,0.97399,0.97514,0.97211,0.97494
2020-11-18,0.97647,0.97764,0.9728,0.97385
2020-11-19,0.97359,0.97808,0.9697,0.97215
2020-11-20,0.96819,0.97293,0.96349,0.96563
2020-11-23,0.9608,0.96514,0.95884,0.95942
2020-11-24,0.96152,0.96472,0.95913,0.9642
2020-11-25,0.96069,0.96208,0.95889,0.96166
2020-11-26,0.96411,0.96526,0.96075,0.96145
2020-11-27,0.96164,0.96389,0.95943,0.96064
2020-11-30,0.95979,0.96364,0.95542,0.96014
2020-12-01,0.95739,0.95862,0.95531,0.95578
2020-12-02,0.95857,0.96064,0.95638,0.95963
2020-12-03,0.95583,0.95863,0.9518,0.95425
2020-12-04,0.95571,0.95853,0.95082,0.958
2020-12-07,0.95852,0.96022,0.95605,0.9563
2020-12-08,0.95658,0.95927,0.95357,0.95625
2020-12-09,0.95937,0.96349,0.95722,0.96162
2020-12-10,0.95707,0.96167,0.95598,0.96084
2020-12-11,0.96474,0.96679,0.96213,0.96471
2020-12-14,0.96959,0.97068,0.96517,0.96923
2020-12-15,0.96657,0.96853,0.96335,0.96608
2020-12-16,0.96384,0.96618,0.96001,0.964
2020-12-17,0.95987,0.96203,0.95804,0.95874
2020-12-18,0.95547,0.95994,0.95409,0.9544
2020-12-21,0.95325,0.95657,0.95025,0.95306
2020-12-22,0.95222,0.95499,0.94962,0.95068
2020-12-23,0.95326,0.95808,0.94981,0.95762
2020-12-24,0.95782,0.96053,0.95618,0.95622
2020-12-25,0.95144,0.95328,0.9471,0.94755
2020-12-28,0.94321,0.94453,0.94175,0.94335
2020-12-29,0.94375,0.94712,0.94151,0.94528
2020-12-30,0.94669,0.95075,0.94568,0.94615
2020-12-31,0.94624,0.94731,0.94373,0.94725
